CD_CLIENTE;DS_PROD_moda;DS_LIN_REC_moda;CIDADE_moda;DS_CNAE_moda;DS_SEGMENTO_moda;DS_SUBSEGMENTO_moda;MARCA_TOTVS_moda;MODAL_COMERC_moda;PAIS_moda;PERIODICIDADE_moda;UF_moda;VL_TOTAL_CONTRATO_soma;faixa_vl_total_soma_contratos;DIAS_CLIENTE;QTD_CONTRATACOES_12M;VLR_CONTRATACOES_12M
TFBTQS;LICENCA CNPJ DISTRIBUIDOR WT;CDU TOTVS SERIE T;GOIANIA;Comercio atacadista de produtos alimenticios em geral;DISTRIBUICAO;ATACADISTA E DISTRIBUIDOR;DISTRIBUICAO & VAREJO - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;GO;0.00840771473583952;0.0-0.5M;2763;0.0;0.0
TFBTQW;ADESAO MYAUDIT	;SAAS SERIE T;FORMOSA;Comercio atacadista de mercadorias em geral, com predominancia de produtos alimenticios;DISTRIBUICAO;ATACADISTA E DISTRIBUIDOR;DISTRIBUICAO & VAREJO - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;GO;14116.09482102146;0.0-0.5M;2858;0.0;0.0
TFBTRE;ADESAO TOTVS P;CDU PLATAFORMA TOTVS INTERA SO;CURITIBA;Comercio varejista especializado de instrumentos musicais e acessorios;VAREJO;MAGAZINE E LOJA DE DEPARTAMENTOS;CROSS - INTERA;MODALIDADE ASSINATURA (INTERA);105;00 - Mensal;PR;1067.0651156990677;0.0-0.5M;2763;0.0;0.0
TFBTSM;INTERA COMBO 4 C&P 5 AO 10;SAAS INTERA SOFTWARE;CAMPINAS;Instalacao e manutencao eletrica;CONSTRUCAO E PROJETOS;CONSTRUTORAS;CONSTRUCAO - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;SP;29478.292839184352;0.0-0.5M;2762;1.0;747.328132009832
TFBTTF;AHGORA MULTI;SAAS SERIE T;RECIFE;Consultoria em tecnologia da informacao;SERVICOS;PROVEDOR SERVICOS;RH - CORE;NAO INFORMADO;105;00 - Mensal;PE;1982.1271566889022;0.0-0.5M;2762;0.0;0.0
TFBTTM;CONTRATO SOFTWARE EXPRESS;SMS TOTVS SERIE T;MARITUBA;Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - supermercados;VAREJO;SUPERMERCADO;DISTRIBUICAO & VAREJO - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;PA;6979.655980242432;0.0-0.5M;2762;0.0;0.0
TFBTTQ;LICENCA MUD DE RZ/CNPJ;CDU TOTVS SERIE T;MOGIGUACU;Instalacao e manutencao de sistemas centrais de ar condicionado, de ventilacao e refrigeracao;VAREJO;CONCESSIONARIA DE VEICULOS;DISTRIBUICAO & VAREJO - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;SP;2101.9581109614555;0.0-0.5M;2762;0.0;0.0
TFBTU3;ID INT COMP: DO 1 AO 15;SAAS INTERA SOFTWARE;OSASCO;Atividades de organizacoes sindicais;SERVICOS;PROVEDOR SERVICOS;CROSS - INTERA;MODALIDADE ASSINATURA (INTERA);105;00 - Mensal;SP;11698.229440432942;0.0-0.5M;2762;0.0;0.0
TFBTU4;INTERA GE PROTHEUS 12.1.17;CLOUD COMPUTING.;FORTALEZA;Locacao de mao-de-obra temporaria;SERVICOS;PROVEDOR SERVICOS;BACKOFFICE - CORE;MODALIDADE SERVICOS RECORRENTES;105;00 - Mensal;CE;38964.53660976522;0.0-0.5M;2762;2.0;1813.75426138898
TFBTUJ;ADESAO TOTVS G;CDU TOTVS SERIE T;SALVADOR;Comercio atacadista de outros produtos quimicos e petroquimicos nao especificados anteriormente;LOGISTICA;ATACADISTA E DISTRIBUIDOR;BACKOFFICE - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;BA;74156.32562854816;0.0-0.5M;2762;0.0;0.0
TFBTUO;SAAS VA PLUS;SAAS SERIE T;FORTALEZA;Confeccao de roupas intimas;MANUFATURA;TEXTIL & VESTUARIO;DISTRIBUICAO & VAREJO - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;CE;140917.72983833612;0.0-0.5M;2762;2.0;1632.07615751959
TFBTVB;LICENCA CNPJ NOVA FILIAL;CDU TOTVS SERIE T;GOIANIA;Comercio atacadista de equipamentos de informatica;DISTRIBUICAO;ATACADISTA E DISTRIBUIDOR;DISTRIBUICAO & VAREJO - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;GO;0.00840771473583952;0.0-0.5M;2757;0.0;0.0
TFBTVF;SMS TOTVS TEC USER;CDU TOTVS SERIE T;IPAUSSU;Fabricacao de alimentos para animais;MANUFATURA;BENS DE CONSUMO;TECNOLOGIA;MODALIDADE TRADICIONAL;105;00 - Mensal;SP;92528.10717497856;0.0-0.5M;2503;3.0;49562.6544117299
TFBTVK;FRANQUIAS&REDES MANUT TEF LOJA;SAAS BEMATECH;CAMPINAS;Comercio varejista de cosmeticos, produtos de perfumaria e de higiene pessoal;VAREJO;DROGARIA;DISTRIBUICAO & VAREJO - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;SP;375.08076593790435;0.0-0.5M;2694;0.0;0.0
TFBTX1;SMS CONTABIL WT;CDU TOTVS SERIE T;GUARABIRA;Comercio varejista de outros produtos nao especificados anteriormente;VAREJO;MAGAZINE E LOJA DE DEPARTAMENTOS;DISTRIBUICAO & VAREJO - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;PB;6252.451713452839;0.0-0.5M;2140;0.0;0.0
TFBTYK;ADD-ON INT WS: DO 1º AO 15º ID;SOFTWARE COMPLEMENTAR;ITAGUAI;Producao de tubos de aco com costura;VAREJO;MATERIAL DE CONSTRUCAO;SOFTWARE COMPLEMENTAR;MODALIDADE SERVICOS RECORRENTES;105;00 - Mensal;RJ;30442.342430082525;0.0-0.5M;2756;1.0;60.1656066496676
TFBU18;SMS USUARIO RETAGUARDA WT;CDU TOTVS SERIE T;UMUARAMA;Comercio atacadista de cimento;VAREJO;MATERIAL DE CONSTRUCAO;DISTRIBUICAO & VAREJO - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;PR;47257.47342788843;0.0-0.5M;2746;0.0;0.0
TFBU74;CDU CORP ADIC MNT ATIVOS PARC;CDU TOTVS SERIE T;GURUPI;Obras de terraplenagem;CONSTRUCAO E PROJETOS;CONSTRUTORAS;CONSTRUCAO - CORPORATIVO;MODALIDADE CORPORATIVO;105;00 - Mensal;TO;137820.39919522812;0.0-0.5M;4429;4.0;4067.82895120861
TFBU92;SMS USUARIO RETAGUARDA WT;CDU TOTVS SERIE T;VITORIADESANTOANTAO;Comercio atacadista de cereais e leguminosas beneficiados;LOGISTICA;ATACADISTA E DISTRIBUIDOR;DISTRIBUICAO & VAREJO - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;PE;30668.068551452972;0.0-0.5M;2748;0.0;0.0
TFBUA5;CDU CORP TOTVS MANUFATURA RB1;CDU TOTVS SERIE T;BRAGANCAPAULISTA;Fabricacao de outros produtos alimenticios nao especificados anteriormente;MANUFATURA;BENS DE CONSUMO;MANUFATURA - CORPORATIVO;MODALIDADE CORPORATIVO;105;00 - Mensal;SP;84576.79262200186;0.0-0.5M;2749;2.0;0.00840771473583952
TFBUAI;APP MEU RH 1 AO 50 ID;SAAS INTERA SOFTWARE;SAOPAULO;Comercio varejista especializado de pecas e acessorios para aparelhos eletroeletronicos para uso domestico, exceto informatica e comunicacao;VAREJO;MAGAZINE E LOJA DE DEPARTAMENTOS;RH - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;SP;9716.993501506024;0.0-0.5M;2749;1.0;246.404895763249
TFBUCB;SMS USUARIO RETAGUARDA WT;CDU TOTVS SERIE T;BRASILIA;Comercio atacadista de mercadorias em geral, com predominancia de produtos alimenticios;DISTRIBUICAO;ATACADISTA E DISTRIBUIDOR;DISTRIBUICAO & VAREJO - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;DF;25091.66856833687;0.0-0.5M;2742;0.0;0.0
TFBUE6;LGT TOTVS RMS V.STORE + NF-E;CDU RMS;CAMACARI;Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - supermercados;VAREJO;SUPERMERCADO;SUPERMERCADOS - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;BA;6966.703895691886;0.0-0.5M;2742;0.0;0.0
TFBUE7;LGT TOTVS RMS V.STORE10 + NF-E;CDU RMS;SALVADOR;Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - supermercados;VAREJO;SUPERMERCADO;SUPERMERCADOS - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;BA;8708.3788186505;0.0-0.5M;2742;0.0;0.0
TFBUEW;SMS USUARIO RETAGUARDA WT;CDU TOTVS SERIE T;CAMPOLIMPODEGOIAS;FABRICACAO DE PRODUTOS DE PANIFICACAO INDUSTRIAL;MANUFATURA;BENS DE CAPITAL;DISTRIBUICAO & VAREJO - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;GO;36461.60197147947;0.0-0.5M;2741;0.0;0.0
TFBUF5;ADESAO TOTVS P;SAAS INTERA SOFTWARE;JANDIRA;Comercio atacadista de livros, jornais e outras publicacoes;DISTRIBUICAO;ATACADISTA E DISTRIBUIDOR;RH - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;SP;4573.544584854623;0.0-0.5M;2153;0.0;0.0
TFBUG2;PRODUTO AMS - PONTUAL;CONSULTORIA TRADICIONAL AMS;SAOPAULO;Beneficiamento de arroz;AGROINDUSTRIA;ORIGINACAO E BENEFICIAMENTO;AMS;MODALIDADE SERVICOS NÃO RECORRENTES;105;00 - Mensal;SP;2016434.096789599;2.0-2.5M;5044;2.0;83096.1520184469
TFBUH5;LOCACAO DE SOFTW VIRTUAL PDV;SAAS SERIE T;UBERLANDIA;Comercio varejista de artigos do vestuario e acessorios;VAREJO;MODA;DISTRIBUICAO & VAREJO - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;MG;2111.988514641312;0.0-0.5M;2739;0.0;0.0
TFBUHO;FLY01 MANUF. ONLINE - 3 USR;CDU TOTVS SERIE T;BELOHORIZONTE;Fabricacao de impermeabilizantes, solventes e produtos afins;CONSTRUCAO E PROJETOS;CONSTRUTORAS;DISTRIBUICAO & VAREJO - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;MG;26781.52674537852;0.0-0.5M;2736;0.0;0.0
TFBW11;MNT SOFTWARE MISTERCHEF NET;CDU BEMATECH;FORTALEZA;Restaurantes e similares;SERVICOS;VIAGENS;MICRO E PEQUENOS NEGOCIOS;MPN;105;00 - Mensal;CE;224.52802202059442;0.0-0.5M;2734;0.0;0.0
TFBW25;CDU CORP TOTVS EDUCACIONAL 1.0;CDU TOTVS SERIE T;BELOHORIZONTE;Educacao infantil - pre-escola;EDUCACIONAL;BASICO;EDUCACIONAL - CORPORATIVO;MODALIDADE CORPORATIVO;105;00 - Mensal;MG;54146.99450230526;0.0-0.5M;2734;2.0;0.00840771473583952
TFBW32;ADESAO PLAT R&F LOJA;CDU BEMATECH;MANAUS;Aluguel de outras maquinas e equipamentos comerciais e industriais nao especificados anteriormente, sem operador;SERVICOS;PROVEDOR SERVICOS;DISTRIBUICAO & VAREJO - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;AM;1495.3709197722092;0.0-0.5M;2734;0.0;0.0
TFBW34;ADESAO INTERA B.O P;SAAS INTERA SOFTWARE;FEIRADESANTANA;Fabricacao de saboes e detergentes sinteticos;MANUFATURA;QUIMICA & RECICLAGEM;BACKOFFICE - CORE;MODALIDADE ASSINATURA (INTERA);105;00 - Mensal;BA;5518.626371308764;0.0-0.5M;1760;0.0;0.0
TFBW51;LICENCA CNPJ NOVA FILIAL;CDU TOTVS SERIE T;JUAZEIRODONORTE;Comercio varejista especializado de pecas e acessorios para aparelhos eletroeletronicos para uso domestico, exceto informatica e comunicacao;VAREJO;MAGAZINE E LOJA DE DEPARTAMENTOS;DISTRIBUICAO & VAREJO - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;CE;0.02101928683959882;0.0-0.5M;2733;0.0;0.0
TFBW68;PACK RETAILAPP 11 A 30 LOJAS B;CDU TOTVS SERIE T;MANAUS;Comercio varejista de cosmeticos, produtos de perfumaria e de higiene pessoal;VAREJO;DROGARIA;DISTRIBUICAO & VAREJO - PARCEIRO;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;AM;1325.606547683506;0.0-0.5M;2734;0.0;0.0
TFBW81;ADESAO TOTVS P;CDU PLATAFORMA TOTVS INTERA SO;SAOPAULO;Consultoria em publicidade;SERVICOS;MIDIA;CROSS - INTERA;MODALIDADE ASSINATURA (INTERA);105;00 - Mensal;SP;3318.6511219569006;0.0-0.5M;2734;0.0;0.0
TFBW84;CDU FULL TOTVS TRAD;CDU TOTVS SERIE T;SAOPAULO;Comercio atacadista de defensivos agricolas, adubos, fertilizantes e corretivos do solo;DISTRIBUICAO;ATACADISTA E DISTRIBUIDOR;CROSS - TRADICIONAL;MODALIDADE TRADICIONAL;105;00 - Mensal;SP;230503.01074004965;0.0-0.5M;2734;0.0;0.0
TFBWAK;ADESAO TOTVS M;CDU PLATAFORMA TOTVS INTERA SO;NITEROI;Outras obras de engenharia civil nao especificadas anteriormente;CONSTRUCAO E PROJETOS;CONSTRUTORAS;CROSS - INTERA;MODALIDADE ASSINATURA (INTERA);105;00 - Mensal;RJ;5548.97401764778;0.0-0.5M;2733;0.0;0.0
TFBWAQ;ID INTERA DO 1 AO 15 ID;SAAS SERIE T;NOVALIMA;Fabricacao de medicamentos alopaticos para uso humano;MANUFATURA;QUIMICA & RECICLAGEM;RH - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;MG;34799.728872936095;0.0-0.5M;2733;2.0;29516.9220845381
TFBWAT;TOTVS A ELETRONICA 10 PACK;SAAS INTERA SOFTWARE;PAULINIA;Educacao infantil - pre-escola;EDUCACIONAL;BASICO;EDUCACIONAL - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;SP;1727.3397693340207;0.0-0.5M;2733;2.0;555.190831009059
TFBWB0;ID INT COMP: DO 1 AO 15;SAAS INTERA SOFTWARE;TIJUCAS;Fabricacao de frutas cristalizadas, balas e semelhantes;MANUFATURA;BENS DE CONSUMO;CROSS - INTERA;MODALIDADE INTERA 17;105;00 - Mensal;SC;4843.898856042908;0.0-0.5M;2733;0.0;0.0
TFBWCE;ADESAO VA SALES;SAAS SERIE T;FEIRADESANTANA;Comercio varejista de calcados;VAREJO;MAGAZINE E LOJA DE DEPARTAMENTOS;DISTRIBUICAO & VAREJO - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;BA;2311.4195081754256;0.0-0.5M;1434;0.0;0.0
TFBWCW;TEF TOTVS CLOUD PDV ADICIONAL;SAAS TEF;FEIRADESANTANA;Comercio varejista de calcados;VAREJO;MODA;DISTRIBUICAO & VAREJO - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;BA;498.82130756262234;0.0-0.5M;1399;0.0;0.0
TFBWFU;INTERA COMBO 4 V 1º AO 20º;SAAS INTERA SOFTWARE;MANAUS;Comercio varejista de suvenires, bijuterias e artesanatos;VAREJO;MAGAZINE E LOJA DE DEPARTAMENTOS;CROSS - INTERA;MODALIDADE INTERA 17;105;00 - Mensal;AM;3988.510570390703;0.0-0.5M;3170;0.0;0.0
TFBWG8;CDU FULL TOTVS TRAD;SAAS INTERA SOFTWARE;JAIBA;Cultivo de banana;AGROINDUSTRIA;PRODUCAO DE CULTIVOS;BACKOFFICE - CORE;MODALIDADE ASSINATURA (INTERA);105;00 - Mensal;MG;19014.290698828423;0.0-0.5M;2728;1.0;1908.68576847134
TFBWHS;CDU CORP TOTVS VAREJO RB3;CDU TOTVS SERIE T;CAMPINAS;Comercio por atacado de pecas e acessorios novos para veiculos automotores;VAREJO;CONCESSIONARIA DE VEICULOS;TOTVS CRM;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;SP;1022749.8253542718;1.0-1.5M;3166;0.0;0.0
TFBWIL;ID INT COMP: DO 1 AO 15;SAAS INTERA SOFTWARE;SAOPAULO;Holdings de instituicoes nao-financeiras;SERVICOS;OUTRAS ATIVIDADES DE SERVIÇOS FINANCEIRO;CROSS - INTERA;MODALIDADE INTERA 17;105;00 - Mensal;SP;3643.1048336129447;0.0-0.5M;2722;0.0;0.0
TFBWKB;SUPORTE USUARIO WINTHOR;CDU TOTVS SERIE T;GOIANIA;Outras atividades de servicos prestados principalmente …s empresas nao especificadas anteriormente;SERVICOS;PROVEDOR SERVICOS;DISTRIBUICAO & VAREJO - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;GO;0.029427001575438302;0.0-0.5M;2718;0.0;0.0
TFBWL7;LICENCA CNPJ DISTRIBUIDOR WT;CDU TOTVS SERIE T;SAOJOSEDERIBAMAR;Comercio varejista especializado de eletrodomesticos e equipamentos de audio e video;VAREJO;MAGAZINE E LOJA DE DEPARTAMENTOS;DISTRIBUICAO & VAREJO - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;MA;2101.932887817248;0.0-0.5M;2714;0.0;0.0
TFBWMA;CDU CORP TOTVS EDUCACIONAL 1.0;CDU TOTVS SERIE T;RIODEJANEIRO;Educacao infantil - pre-escola;EDUCACIONAL;BASICO;EDUCACIONAL - CORPORATIVO;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;RJ;324559.66147329134;0.0-0.5M;2719;4.0;1740.56930847087
TFBWO7;SMS USUARIO RETAGUARDA WT;CDU TOTVS SERIE T;ARAPIRACA;Comercio atacadista de ferragens e ferramentas;VAREJO;MATERIAL DE CONSTRUCAO;DISTRIBUICAO & VAREJO - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;AL;54035.60909748491;0.0-0.5M;2714;0.0;0.0
TFBWOA;ROYALT MENSAL;CDU BEMATECH;SAOPAULO;Restaurantes e similares;SERVICOS;VIAGENS;MICRO E PEQUENOS NEGOCIOS;MPN;105;00 - Mensal;SP;1306.1637073568766;0.0-0.5M;2697;2.0;28.0901749324398
TFBWP2;CDU S1 MANUFATURA - TRAD;SAAS SERIE 1;MANAUS;Fabricacao de saboes e detergentes sinteticos;MANUFATURA;QUIMICA & RECICLAGEM;MICRO E PEQUENOS NEGOCIOS;MPN;105;00 - Mensal;AM;3182.673151534168;0.0-0.5M;4134;0.0;0.0
TFBWPX;LICENCA CNPJ VAREJO WT;CDU TOTVS SERIE T;PONTAPORA;Comercio atacadista de chocolates, confeitos, balas, bombons e semelhantes;DISTRIBUICAO;ATACADISTA E DISTRIBUIDOR;DISTRIBUICAO & VAREJO - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;MS;2531.2812485176296;0.0-0.5M;2712;0.0;0.0
TFBWQT;SMS USUARIO RETAGUARDA WT;CDU TOTVS SERIE T;PARINTINS;Comercio a varejo de pecas e acessorios para motocicletas e motonetas;VAREJO;CONCESSIONARIA DE VEICULOS;DISTRIBUICAO & VAREJO - CORE;MODALIDADE TRADICIONAL;105;00 - Mensal;AM;33511.0952508034;0.0-0.5M;3097;1.0;3472.95370664639
TFBWSY;ADESAO TOTVS P;SAAS INTERA SOFTWARE;CAMACARI;Fabricacao de artefatos de material plastico para usos industriais;MANUFATURA;METAL-MECANICO & PLASTICO;CROSS - INTERA;MODALIDADE INTERA 18;105;00 - Mensal;BA;11742.739882244465;0.0-0.5M;2707;0.0;0.0
TFBWU0;MNT SOFTWARE MISTERCHEF NET;SAAS BEMATECH;TERESINA;Restaurantes e similares;SERVICOS;VIAGENS;MICRO E PEQUENOS NEGOCIOS;MPN;105;00 - Mensal;PI;650.99674042395;0.0-0.5M;2706;0.0;0.0
TFBWWF;MNT SOFTWARE MISTERCHEF NET;CDU BEMATECH;SAOBERNARDODOCAMPO;Restaurantes e similares;SERVICOS;VIAGENS;MICRO E PEQUENOS NEGOCIOS;MPN;105;00 - Mensal;SP;585.2904497633646;0.0-0.5M;2705;0.0;0.0
TFBWYD;MNT SOFTWARE MISTERCHEF NET;SAAS BEMATECH;SAOPAULO;Lanchonetes, casas de cha, de sucos e similares;SERVICOS;VIAGENS;MICRO E PEQUENOS NEGOCIOS;MPN;105;00 - Mensal;SP;531.6744528929155;0.0-0.5M;2704;0.0;0.0
TFBWZ1;MNT SOFTWARE MISTERCHEF NET;CDU BEMATECH;SAOPAULO;Lanchonetes, casas de cha, de sucos e similares;SERVICOS;VIAGENS;MICRO E PEQUENOS NEGOCIOS;MPN;105;00 - Mensal;SP;482.9853768576688;0.0-0.5M;2704;0.0;0.0
TFBWZ2;INTERA COMBO 4 V 1º AO 20º;CLOUD COMPUTING.;SANTACRUZDORIOPARDO;Comercio atacadista de materias-primas agricolas nao especificadas anteriormente;LOGISTICA;ATACADISTA E DISTRIBUIDOR;CROSS - INTERA;MODALIDADE SERVICOS RECORRENTES;105;00 - Mensal;SP;33948.65374494332;0.0-0.5M;2704;2.0;2192.71518767748
TFBWZZ;MNT SOFTWARE MISTERCHEF NET;SAAS BEMATECH;JUNDIAI;Restaurantes e similares;SERVICOS;VIAGENS;MICRO E PEQUENOS NEGOCIOS;MPN;105;00 - Mensal;SP;676.711735943515;0.0-0.5M;2701;0.0;0.0
TFBX00;PACK RETAILAPP 0 A 10 LOJAS BE;CDU TOTVS SERIE T;IMBITUBA;Comercio varejista de cosmeticos, produtos de perfumaria e de higiene pessoal;VAREJO;DROGARIA;DISTRIBUICAO & VAREJO - PARCEIRO;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;SC;133.2412592762168;0.0-0.5M;2704;0.0;0.0
TFBX16;PACK RETAILAPP 0 A 10 LOJAS BE;CDU TOTVS SERIE T;ACAILANDIA;Comercio varejista de cosmeticos, produtos de perfumaria e de higiene pessoal;VAREJO;DROGARIA;DISTRIBUICAO & VAREJO - PARCEIRO;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;MA;133.2412592762168;0.0-0.5M;2704;0.0;0.0
TFBX17;COMBO R&F QUIOSQUE;SAAS BEMATECH;IMPERATRIZ;Comercio varejista de cosmeticos, produtos de perfumaria e de higiene pessoal;VAREJO;DROGARIA;DISTRIBUICAO & VAREJO - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;MA;349.1850045515191;0.0-0.5M;2701;1.0;162.222651970656
TFBX19;ID COMEX;SAAS INTERA SOFTWARE;SAOPAULO;Atividades de contabilidade;SERVICOS;PROVEDOR SERVICOS;CROSS - INTERA;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;SP;120393.35892280513;0.0-0.5M;4986;0.0;0.0
TFBX21;ADESAO TOTVS P;SAAS INTERA SOFTWARE;VINHEDO;Fabricacao de outros produtos alimenticios nao especificados anteriormente;MANUFATURA;BENS DE CONSUMO;CROSS - INTERA;MODALIDADE ASSINATURA (INTERA);105;00 - Mensal;SP;23603.4736330917;0.0-0.5M;2701;1.0;5799.32633547951
TFBX81;MNT SOFTWARE MISTERCHEF NET;CDU BEMATECH;SAOPAULO;Restaurantes e similares;SERVICOS;VIAGENS;MICRO E PEQUENOS NEGOCIOS;MPN;105;00 - Mensal;SP;1519.6986423603614;0.0-0.5M;2701;0.0;0.0
TFBXA3;CDU CORP TOTVS EDUCACIONAL 1.0;CDU TOTVS SERIE T;GUARAPUAVA;Ensino fundamental;EDUCACIONAL;BASICO;EDUCACIONAL - CORPORATIVO;MODALIDADE CORPORATIVO;105;00 - Mensal;PR;41787.090523733874;0.0-0.5M;2701;1.0;1603.86827458085
TFBXBW;ADD-ON R&F NF-E;SAAS BEMATECH;PARAGOMINAS;Comercio varejista de cosmeticos, produtos de perfumaria e de higiene pessoal;VAREJO;DROGARIA;DISTRIBUICAO & VAREJO - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;PA;198.78359949945403;0.0-0.5M;2701;0.0;0.0
TFBXCY;ALMOXARIFADO E ESTOQUE;SAAS CMNET HOTAL;CAMPOSDOJORDAO;Hoteis;HOSPITALITY;HOSPEDAGEM;HOSPITALIDADE - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;SP;8396.149924220375;0.0-0.5M;5248;0.0;0.0
TFBXD0;PONTO DE VENDA - ADICIONAL - F;SAAS CMNET HOTAL;FORTALEZA;Restaurantes e similares;HOSPITALITY;HOSPEDAGEM;HOSPITALIDADE - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;CE;290.27635125485904;0.0-0.5M;2798;0.0;0.0
TFBXD1;DISTRIBUICO DE ALUGUEIS - FULL;SAAS CMNET HOTAL;SAOPAULO;Atividades de consultoria em gestao empresarial, exceto consultoria tecnica especifica;HOSPITALITY;HOSPEDAGEM;HOSPITALIDADE - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;SP;1046.2938564441793;0.0-0.5M;5185;0.0;0.0
TFBXD8;ALMOXARIFADO E ESTOQUE;SAAS CMNET HOTAL;JOAOPESSOA;Hoteis;HOSPITALITY;HOSPEDAGEM;HOSPITALIDADE - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;PB;7415.141972699979;0.0-0.5M;3271;1.0;72.1255808613993
TFBXDL;ALMOXARIFADO E ESTOQUE;SAAS CMNET HOTAL;PORTOALEGRE;Hoteis;HOSPITALITY;HOSPEDAGEM;HOSPITALIDADE - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;RS;6968.835251377416;0.0-0.5M;6073;1.0;0.420385736791976
TFBXDR;EMISSOR FISCAL NFC-E;SAAS CMNET HOTAL;ARARAQUARA;Restaurantes e similares;HOSPITALITY;HOSPEDAGEM;HOSPITALIDADE - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;SP;1471.9974728065752;0.0-0.5M;4629;1.0;463.44164395421
TFBXDX;AHGORA ESTRATEGICO;RECEITA TRANSACIONAL;RIODEJANEIRO;Hoteis;HOSPITALITY;HOSPEDAGEM;HOSPITALIDADE - CORE;MODALIDADE SERVICOS RECORRENTES;105;00 - Mensal;RJ;1090.5688822431107;0.0-0.5M;8612;0.0;0.0
TFBXE4;ALMOXARIFADO E ESTOQUE;SAAS CMNET HOTAL;ITUPEVA;Hoteis;HOSPITALITY;HOSPEDAGEM;HOSPITALIDADE - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;SP;9520.58928527681;0.0-0.5M;7135;0.0;0.0
TFBXEA;ASSINATURA MENSAL INTERNET CMN;SAAS CMNET HOTAL;MOGIGUACU;Hoteis;HOSPITALITY;HOSPEDAGEM;HOSPITALIDADE - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;SP;2905.281623111973;0.0-0.5M;2995;4.0;427.061462292233
TFBXF5;ALMOXARIFADO E ESTOQUE;SAAS CMNET HOTAL;FOZDOIGUACU;Hoteis;HOSPITALITY;HOSPEDAGEM;HOSPITALIDADE - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;PR;779.6263681675584;0.0-0.5M;2826;1.0;156.080816356125
TFBXG7;ALMOXARIFADO E ESTOQUE;SAAS CMNET HOTAL;LONDRINA;Hoteis;HOSPITALITY;HOSPEDAGEM;HOSPITALIDADE - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;105;00 - Mensal;PR;2996.2446888390277;0.0-0.5M;7104;0.0;0.0
