CD_CLIENTE;resposta_NPS;resposta_unidade;Nota_SupTec_Agilidade;Nota_SupTec_Atendimento;Nota_Comercial;Nota_Custos;Nota_AdmFin_Atendimento;Nota_Software;Nota_Software_Atualizacao
TB5497;8.333333333333334;8.666666666666666;7.666666666666667;8.666666666666666;9.0;7.0;9.0;8.0;7.666666666666667
TB5512;4.0;5.0;3.0;8.0;8.0;3.0;8.0;3.0;5.0
TB5517;7.833333333333333;7.0;7.333333333333333;7.333333333333333;7.666666666666667;7.0;7.0;7.833333333333333;7.833333333333333
TB5520;10.0;9.0;8.5;8.0;10.0;8.5;10.0;7.5;9.0
TB5559;8.0;8.666666666666666;6.666666666666667;7.0;9.0;7.333333333333333;8.666666666666666;8.666666666666666;7.0
TB5585;8.5;8.75;7.25;7.5;8.75;7.25;8.5;8.25;8.5
TB5599;7.5;7.5;5.5;5.5;7.5;6.0;6.5;5.5;7.5
TB5665;9.75;9.25;9.0;9.5;10.0;8.0;9.5;9.25;10.0
TB5707;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0
TB5728;9.25;7.5;9.0;9.0;9.25;8.75;9.25;9.0;8.5
TB5732;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0
TB5735;3.0;2.5;3.0;3.0;3.0;3.0;3.0;3.0;6.5
TB5739;6.0;7.25;6.5;4.75;4.5;6.75;5.25;6.5;4.0
TB5773;9.666666666666666;8.666666666666666;7.0;8.0;9.666666666666666;6.333333333333333;7.333333333333333;7.333333333333333;7.666666666666667
TB5783;8.0;8.0;6.0;7.5;7.0;7.5;7.0;8.5;6.5
TB5811;9.333333333333334;6.0;8.666666666666666;9.333333333333334;6.333333333333333;7.666666666666667;6.333333333333333;8.666666666666666;8.333333333333334
TB5821;10.0;9.0;10.0;10.0;9.5;8.0;10.0;10.0;8.5
TB5887;8.0;8.0;7.0;8.0;8.0;7.0;8.0;8.0;8.0
TB5891;9.0;8.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0
TB5912;9.5;9.0;9.0;9.0;8.5;7.0;9.0;8.5;9.5
TB5934;8.25;8.0;5.75;7.0;8.25;7.25;8.25;8.5;7.75
TB5965;8.0;10.0;6.666666666666667;8.666666666666666;10.0;5.0;8.0;9.333333333333334;8.0
TB6029;7.0;8.0;5.5;6.5;8.0;6.5;8.0;8.0;7.5
TB6054;9.0;9.0;9.0;9.0;9.0;8.0;9.0;9.0;9.0
TB6074;8.0;8.0;9.0;9.0;9.0;7.5;9.0;10.0;8.0
TB6121;10.0;8.5;8.0;8.0;10.0;6.5;9.5;8.5;9.0
TB6134;2.75;5.25;3.75;2.75;5.0;2.25;2.75;2.75;2.75
TB6139;8.0;6.0;6.0;8.0;8.0;6.0;9.0;9.0;9.0
TB6143;8.333333333333334;8.333333333333334;8.333333333333334;8.333333333333334;8.0;8.333333333333334;8.0;9.0;9.0
TB6166;9.5;9.0;8.0;9.0;10.0;9.0;9.0;9.5;9.5
TB6173;7.5;7.5;5.0;6.0;7.0;6.5;7.5;6.0;6.5
TB6189;9.25;9.0;7.75;8.25;9.0;6.75;8.5;9.0;6.75
TB6218;8.0;7.0;6.5;7.0;7.0;7.0;7.5;8.0;6.5
TB6225;8.2;8.2;9.0;9.6;9.6;7.6;8.6;8.2;9.6
TB6240;10.0;10.0;9.0;9.0;10.0;8.0;8.0;8.0;8.0
TB6273;6.0;7.5;6.0;7.0;6.5;5.0;6.0;6.0;6.5
TB6275;8.333333333333334;9.333333333333334;8.0;8.333333333333334;8.333333333333334;7.666666666666667;8.333333333333334;8.0;8.0
TB6291;7.75;7.0;5.25;6.5;7.5;6.25;7.75;7.0;7.0
TB6365;10.0;9.333333333333334;8.333333333333334;10.0;10.0;8.666666666666666;10.0;10.0;10.0
TB6386;10.0;10.0;8.0;10.0;10.0;7.0;10.0;10.0;10.0
TB6410;8.5;8.5;8.0;8.0;9.0;8.0;6.5;8.0;8.0
TB6412;7.666666666666667;9.0;7.333333333333333;7.333333333333333;8.666666666666666;6.666666666666667;8.0;8.666666666666666;7.333333333333333
TB6427;8.25;8.25;8.5;7.75;7.5;8.25;8.25;8.0;9.5
TB6431;9.666666666666666;9.833333333333334;8.333333333333334;9.333333333333334;9.666666666666666;7.833333333333333;9.833333333333334;9.5;9.666666666666666
TB6496;8.333333333333334;7.333333333333333;6.666666666666667;6.0;7.666666666666667;5.666666666666667;6.0;9.333333333333334;8.666666666666666
TB6500;8.333333333333334;9.666666666666666;9.666666666666666;10.0;8.666666666666666;7.333333333333333;9.333333333333334;9.666666666666666;9.666666666666666
TB6503;6.0;4.0;6.0;6.0;6.5;3.5;5.0;6.5;6.5
TB6563;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;8.0
TB6566;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0
TB6575;8.0;10.0;8.0;9.0;10.0;8.0;10.0;8.0;8.0
TB6588;6.0;7.5;3.5;4.0;8.0;3.5;6.0;6.5;7.0
TB6594;7.8;8.4;7.2;7.2;7.8;7.0;6.4;8.0;7.8
TB6627;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0
TB6654;10.0;10.0;10.0;10.0;10.0;9.5;10.0;10.0;10.0
TB6660;9.5;9.0;9.5;9.5;9.5;9.0;9.5;9.5;9.5
TB6662;9.0;10.0;10.0;10.0;10.0;8.0;9.0;9.0;10.0
TB6685;8.666666666666666;8.0;7.0;6.333333333333333;8.666666666666666;7.666666666666667;8.666666666666666;8.666666666666666;8.0
TB6687;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0
TB6709;9.0;9.0;7.0;8.5;9.0;7.5;8.5;8.5;8.5
TC0263;8.5;9.5;7.25;7.25;8.5;8.0;8.5;8.5;8.5
TC0486;9.0;10.0;10.0;10.0;10.0;8.0;10.0;10.0;10.0
TC0896;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0
TC1076;8.0;8.0;7.0;10.0;8.0;5.0;5.0;8.0;8.0
TC2585;10.0;8.0;10.0;10.0;8.0;8.0;8.0;10.0;8.0
TC2735;9.0;9.0;8.0;9.0;9.0;8.0;9.0;9.0;8.0
TC4760;10.0;9.0;8.0;8.0;9.0;9.0;9.0;10.0;10.0
TC5681;10.0;10.0;10.0;10.0;8.0;8.0;10.0;10.0;10.0
TC6175;10.0;10.0;10.0;10.0;10.0;8.0;10.0;10.0;10.0
TC6783;10.0;10.0;8.0;9.0;10.0;7.0;8.0;8.0;8.0
TC7207;6.0;9.0;9.0;9.0;7.0;5.0;8.0;9.0;7.0
TC7591;10.0;10.0;10.0;10.0;10.0;8.0;10.0;8.0;8.0
TC7801;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0
TC7805;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0
TC8325;7.0;8.0;8.0;8.0;7.0;5.0;6.0;6.0;6.0
TC8493;0.0;3.5;6.5;7.0;0.0;0.0;3.5;4.0;3.0
TC9008;9.0;9.0;7.0;9.0;9.0;7.0;9.0;9.0;9.0
TC9218;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0
TCA083;10.0;9.0;8.0;9.0;9.0;7.0;9.0;9.0;9.0
TCA219;10.0;10.0;8.0;9.0;10.0;7.0;8.0;8.0;8.0
TCA523;8.0;10.0;9.0;10.0;8.0;5.0;10.0;8.0;5.0
TCABJ7;9.0;9.0;7.5;8.0;8.0;7.5;9.0;9.0;8.0
TCABR7;10.0;10.0;2.0;10.0;10.0;10.0;10.0;10.0;10.0
TCAENG;10.0;9.0;8.0;8.0;8.0;5.0;10.0;10.0;8.0
TCAG77;10.0;0.0;8.0;7.0;8.0;10.0;5.0;10.0;10.0
TCAGYB;8.0;8.0;9.0;9.0;8.0;8.0;9.0;9.0;8.0
TCAH56;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0
TCAIVC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TCAJID;9.0;10.0;10.0;10.0;9.0;8.0;10.0;9.0;9.0
TCAJLC;7.0;8.0;7.0;8.0;7.0;5.0;5.0;8.0;8.0
TCAL80;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0
TCANA8;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0
TCAOS3;9.0;10.0;9.0;10.0;9.0;10.0;9.0;9.5;8.0
TCASVR;10.0;10.0;9.0;10.0;10.0;10.0;10.0;10.0;10.0
TCAUD4;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0
TCAVO6;5.0;6.0;7.0;8.0;6.0;6.0;5.0;5.0;6.0
TCAWHU;10.0;10.0;10.0;10.0;10.0;7.0;10.0;10.0;10.0
TCAWPS;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0
TCAWUC;9.0;9.0;9.0;9.0;9.0;6.0;9.0;9.0;8.0
TCAWV5;8.25;9.5;8.5;8.75;8.5;8.25;8.25;8.5;8.25
TCAWXR;8.0;7.0;7.0;8.0;8.0;5.0;6.0;7.0;7.0
TCAXD3;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;9.0
TCAXRU;9.0;9.0;10.0;8.0;10.0;9.0;8.0;9.0;9.0
TCAXST;7.0;7.0;7.0;6.0;2.0;7.0;7.0;7.0;7.0
TCAXU6;10.0;10.0;10.0;10.0;10.0;6.0;10.0;10.0;10.0
TCAYA0;7.0;5.0;5.0;7.0;7.0;7.0;7.0;5.0;7.0
TCAYI4;9.0;9.0;9.0;9.0;9.0;7.0;9.0;9.0;8.0
TCAYM0;10.0;9.0;10.0;10.0;10.0;9.0;10.0;10.0;10.0
TCB063;6.0;2.0;5.0;5.0;8.0;5.0;5.0;2.0;6.0
TCBA21;9.0;9.0;9.0;9.0;9.0;9.0;10.0;9.0;9.0
TCBAPA;9.0;9.0;8.0;8.0;8.0;5.0;9.0;9.0;9.0
TCBEPW;9.0;9.5;8.5;9.5;9.5;9.0;9.0;9.0;9.0
TCBHV8;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0
TCBIFX;9.0;8.0;10.0;10.0;9.0;10.0;10.0;10.0;10.0
TCBIL7;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0
TD0010;10.0;9.75;10.0;10.0;10.0;9.0;10.0;9.5;9.0
TD0037;7.5;7.5;7.0;7.5;7.5;7.5;7.5;7.5;7.5
TD0069;9.8;9.6;9.4;9.2;9.2;8.8;8.6;9.0;9.2
TD0078;9.0;9.5;9.0;9.0;9.0;7.25;9.0;8.5;7.25
TD0106;10.0;10.0;9.5;10.0;10.0;10.0;10.0;10.0;10.0
TD0111;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0
TD0123;8.8;8.0;8.4;9.0;8.4;8.2;8.8;8.8;8.8
TD0133;9.0;9.333333333333334;9.0;9.0;9.0;8.333333333333334;9.0;9.0;8.333333333333334
TD0135;9.5;9.75;9.5;9.75;9.75;7.75;9.25;9.5;9.5
TD0142;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0
TD0181;10.0;9.5;9.0;9.0;10.0;10.0;9.0;9.5;9.0
TD0182;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0
TD0240;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0
TD0277;9.333333333333334;8.666666666666666;8.333333333333334;9.333333333333334;8.0;7.0;8.666666666666666;9.333333333333334;8.666666666666666
TD0290;8.714285714285714;8.142857142857142;7.571428571428571;7.857142857142857;8.0;6.285714285714286;8.285714285714286;8.714285714285714;7.0
TD0317;8.0;8.0;6.0;7.333333333333333;7.666666666666667;5.666666666666667;9.333333333333334;7.333333333333333;9.666666666666666
TD0324;5.5;5.75;5.5;5.5;5.25;4.5;5.75;5.5;5.25
TD0341;9.25;9.0;9.25;9.25;9.25;9.0;9.25;9.5;9.25
TD0342;8.25;8.25;7.5;8.75;8.0;6.5;8.0;8.25;7.5
TD0344;9.2;9.2;8.0;9.4;9.2;7.8;9.4;9.0;8.4
TD0358;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0
TD0421;6.75;4.75;6.75;6.75;6.75;6.75;6.75;6.75;6.75
TD0472;8.0;6.75;6.25;7.25;8.5;7.25;8.0;8.75;7.5
TD0505;9.75;10.0;9.75;10.0;10.0;10.0;10.0;10.0;10.0
TD0567;5.0;8.0;8.0;2.0;3.0;8.0;8.0;8.0;8.0
TD0569;8.0;8.25;7.25;7.25;7.75;7.5;8.0;8.0;8.5
TD0631;9.0;9.0;8.0;8.0;9.0;8.0;8.0;8.0;8.0
TD0647;4.0;6.5;4.5;4.0;5.0;3.0;4.0;3.5;4.5
TD0659;5.0;9.0;8.0;8.0;9.0;4.0;8.0;8.0;8.0
TD0675;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0
TD0718;2.5;6.0;2.5;2.5;2.5;2.5;2.5;2.5;2.5
TDC00T;9.0;8.0;8.0;8.0;9.0;9.0;9.0;10.0;5.0
TDC00W;8.666666666666666;7.666666666666667;7.0;8.333333333333334;9.333333333333334;8.666666666666666;8.333333333333334;7.333333333333333;7.333333333333333
TDC00X;10.0;10.0;9.0;10.0;10.0;5.0;8.0;8.0;7.0
TDC011;7.0;7.0;4.8;5.8;8.0;6.0;7.2;7.0;7.4
TDC014;8.0;8.0;6.5;7.5;8.0;5.5;7.5;8.0;8.0
TDC01I;7.0;7.0;6.0;7.0;10.0;8.0;7.0;7.0;9.0
TDC01O;9.0;9.666666666666666;7.666666666666667;8.666666666666666;9.0;7.666666666666667;8.333333333333334;9.0;9.333333333333334
TDC01Q;8.0;8.333333333333334;7.333333333333333;7.0;8.333333333333334;6.333333333333333;6.666666666666667;7.666666666666667;7.666666666666667
TDC01U;9.0;10.0;4.333333333333333;5.333333333333333;10.0;7.0;10.0;8.333333333333334;8.0
TDC01Y;7.0;8.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0
TDC01Z;6.666666666666667;8.0;6.333333333333333;6.333333333333333;9.333333333333334;7.333333333333333;7.0;6.666666666666667;7.666666666666667
TDC023;8.0;8.0;7.5;7.5;9.0;8.5;9.0;8.0;8.0
TDC02G;5.0;3.3333333333333335;4.333333333333333;7.666666666666667;8.0;6.333333333333333;9.333333333333334;10.0;10.0
TDC047;8.0;8.0;9.0;9.0;10.0;8.0;8.0;9.0;9.0
TDC04H;5.0;4.5;3.0;5.5;8.5;2.5;5.0;3.5;5.5
TDC04U;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0
TDC05I;9.0;9.0;9.0;9.0;9.0;8.0;8.0;9.0;8.0
TDC06I;8.0;8.0;9.0;8.0;8.0;8.0;7.0;8.0;8.0
TDC06P;8.333333333333334;7.333333333333333;7.0;8.666666666666666;8.0;8.0;8.666666666666666;8.666666666666666;8.666666666666666
TDC06S;9.0;9.0;8.0;7.5;9.5;6.0;9.0;9.0;9.0
TDC07A;10.0;10.0;9.5;9.5;10.0;9.0;9.0;10.0;9.5
TDC08C;8.0;7.5;6.0;8.0;8.0;7.0;7.5;8.0;8.0
TDC098;6.5;6.5;6.0;6.0;7.0;6.5;6.5;5.5;7.0
TDC099;8.333333333333334;8.666666666666666;7.333333333333333;7.333333333333333;9.0;8.0;9.0;8.333333333333334;8.333333333333334
TDC09F;7.333333333333333;8.333333333333334;6.0;6.0;10.0;6.666666666666667;8.666666666666666;7.333333333333333;8.0
TDC09G;9.0;8.0;5.0;9.0;9.0;8.0;8.0;8.0;8.0
TDC09J;7.0;5.666666666666667;5.0;5.0;9.333333333333334;6.0;6.0;8.333333333333334;7.0
TDC0AJ;6.5;6.0;5.5;6.0;7.5;8.0;8.5;8.5;7.5
TDC0AZ;8.0;8.0;8.0;8.0;8.5;7.0;8.5;8.0;8.5
TDC0BF;10.0;10.0;6.0;6.0;10.0;7.0;9.0;3.0;10.0
TDC0BR;7.0;7.0;5.0;7.0;8.0;8.0;9.0;7.0;7.0
TDC0DE;8.0;9.5;8.0;8.5;10.0;7.0;6.0;6.0;6.0
TDC0DW;8.5;8.5;7.5;8.5;9.0;8.0;8.0;8.0;10.0
TDC0F2;7.0;7.0;7.0;8.0;7.0;7.0;10.0;7.0;8.0
TDC0FD;8.333333333333334;8.0;7.666666666666667;8.333333333333334;9.0;7.333333333333333;7.666666666666667;8.666666666666666;7.666666666666667
TDC0GM;10.0;10.0;10.0;10.0;10.0;8.0;10.0;10.0;8.0
TDC0H7;8.5;8.5;6.5;7.0;9.5;6.0;9.0;9.0;8.0
TDC0I1;7.0;7.0;7.0;7.0;10.0;7.0;8.0;6.0;7.0
TDC0I6;9.0;10.0;8.0;9.0;9.0;8.0;7.0;8.0;8.0
TDC0IK;5.0;7.0;7.0;5.0;5.0;4.0;5.0;5.0;5.0
TDC0IM;8.0;9.0;7.5;8.0;8.5;7.0;8.0;8.0;6.5
TDC0IN;9.25;9.5;8.75;9.25;9.0;8.0;9.0;9.0;8.25
TDC0IX;9.0;9.0;9.0;9.0;7.0;8.0;8.0;9.0;8.0
TDC0IY;9.0;9.0;9.0;8.0;10.0;7.0;10.0;9.0;10.0
TDC0J0;7.5;9.5;5.0;7.5;10.0;5.0;9.5;8.5;9.5
TDC0J5;8.0;8.0;6.5;7.5;8.5;7.0;7.5;8.0;7.5
TDC0J8;8.5;8.5;7.0;7.0;8.5;7.5;7.5;8.0;7.5
TDC0K3;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0
TDC0K5;7.0;8.0;5.0;7.0;9.0;7.0;8.0;8.0;8.0
TDC0KP;7.333333333333333;7.333333333333333;7.333333333333333;8.0;9.666666666666666;6.0;6.0;8.333333333333334;7.333333333333333
TDC0NZ;8.0;8.0;9.0;9.0;9.0;8.0;5.0;9.0;9.0
TDC0O9;8.0;8.0;6.0;6.0;10.0;8.0;8.0;6.0;9.0
TDC0OT;7.0;7.0;8.0;8.0;9.0;7.0;8.0;7.0;7.0
TDC0Q0;2.6666666666666665;6.666666666666667;5.0;5.333333333333333;8.0;5.666666666666667;1.0;3.6666666666666665;8.666666666666666
TDC0QT;10.0;9.5;7.5;10.0;10.0;9.0;10.0;10.0;10.0
TDC0SA;7.0;8.0;7.0;7.0;9.0;4.0;7.0;6.0;9.0
TDC0SP;9.666666666666666;9.0;8.666666666666666;9.333333333333334;9.666666666666666;8.0;9.333333333333334;9.333333333333334;8.666666666666666
TDC0T2;8.0;8.0;7.0;8.5;8.0;6.0;8.0;8.5;8.5
TDC0TJ;7.0;7.0;7.0;7.0;8.0;5.0;7.0;7.0;7.0
TDC0VF;7.0;7.0;4.0;7.0;8.0;4.0;5.0;3.0;6.0
TDC135;8.0;8.333333333333334;7.333333333333333;8.333333333333334;8.666666666666666;7.333333333333333;8.0;7.333333333333333;7.666666666666667
TDC13Q;9.5;9.0;9.5;9.5;9.5;7.5;10.0;9.0;9.5
TDC13R;8.0;8.0;6.0;6.5;7.5;6.5;6.5;7.5;5.5
TDC14T;9.666666666666666;9.333333333333334;9.0;9.666666666666666;9.333333333333334;8.333333333333334;8.666666666666666;9.666666666666666;8.666666666666666
TDC164;9.5;8.0;8.5;9.5;9.5;8.5;9.0;9.5;10.0
TDC1FK;7.666666666666667;9.333333333333334;8.333333333333334;10.0;9.0;4.333333333333333;8.666666666666666;7.333333333333333;5.666666666666667
TDC1GA;8.0;9.0;7.0;8.0;8.0;6.0;9.0;8.0;8.0
TDC1GZ;8.0;8.0;8.0;9.0;9.0;8.0;8.0;9.0;10.0
TDC1IM;8.0;7.0;5.0;7.0;7.0;5.0;8.0;7.0;9.0
TDC1IR;7.333333333333333;7.333333333333333;5.333333333333333;7.666666666666667;6.666666666666667;6.0;9.666666666666666;7.0;6.0
TDC1J5;8.0;8.0;8.0;9.0;8.0;9.0;7.0;7.0;8.0
TDC1J8;10.0;8.0;8.0;8.0;10.0;8.0;10.0;10.0;9.0
TDC1J9;9.0;8.25;8.25;8.0;9.25;8.0;8.5;8.5;7.75
TDC1KC;9.0;8.666666666666666;8.333333333333334;8.666666666666666;8.666666666666666;8.0;8.333333333333334;8.333333333333334;8.333333333333334
TDC1KD;4.0;6.0;1.6666666666666667;7.333333333333333;7.0;3.0;8.333333333333334;6.333333333333333;1.3333333333333333
TDC1KH;8.666666666666666;8.666666666666666;6.0;8.666666666666666;9.0;7.666666666666667;9.0;8.0;8.333333333333334
TDC1KP;7.5;8.0;5.5;6.5;8.5;6.5;9.5;7.0;6.5
TDC1KW;6.5;6.25;6.25;7.25;7.75;6.5;7.5;8.25;5.25
TDC1KY;8.0;7.0;5.0;7.0;8.0;7.0;7.0;10.0;10.0
TDC1LS;9.0;9.0;7.0;9.0;10.0;7.0;9.0;9.0;8.0
TDC1N3;6.0;8.5;4.0;5.5;8.5;6.5;6.5;8.0;6.0
TDC1NE;8.0;7.0;7.0;7.5;5.5;8.0;10.0;7.5;3.5
TDC1NS;6.8;7.2;6.2;7.2;7.6;7.0;7.4;7.0;6.6
TDC1NV;9.333333333333334;9.333333333333334;8.666666666666666;8.666666666666666;9.333333333333334;7.333333333333333;8.666666666666666;9.0;8.0
TDC213;8.0;10.0;8.0;8.0;9.0;8.0;7.0;8.0;9.0
TDC21L;8.0;6.666666666666667;5.666666666666667;8.0;7.0;8.0;8.0;7.666666666666667;7.0
TDC26R;7.0;5.0;7.0;6.0;7.0;7.0;9.0;5.0;6.0
TDC27R;10.0;10.0;10.0;10.0;10.0;8.0;10.0;8.0;10.0
TDC29X;6.5;8.0;5.5;8.0;8.0;5.5;8.0;6.5;3.5
TDC2AZ;9.0;9.0;9.0;9.0;10.0;9.0;9.0;10.0;9.0
TDC32D;10.0;10.0;9.0;10.0;10.0;10.0;10.0;10.0;10.0
TDC41N;10.0;10.0;8.5;8.5;10.0;9.0;9.0;9.0;9.0
TDC559;8.0;8.0;8.0;8.0;10.0;8.0;8.0;8.0;10.0
TEF040;10.0;10.0;10.0;10.0;10.0;8.0;10.0;10.0;8.0
TEF108;9.0;9.0;10.0;10.0;9.0;8.0;9.0;10.0;9.0
TEVN70;10.0;9.0;9.0;9.0;9.0;6.0;8.0;8.0;10.0
TEVNTP;9.0;8.0;8.0;9.0;8.0;8.0;8.0;8.0;8.0
TEVNVS;6.0;6.4;5.6;6.2;6.4;4.6;5.4;5.4;6.2
TEVNZF;8.142857142857142;8.571428571428571;8.428571428571429;8.285714285714286;8.428571428571429;7.428571428571429;8.428571428571429;7.714285714285714;7.571428571428571
TEVOMQ;8.8;8.8;8.4;8.8;9.0;8.4;9.0;8.8;8.4
TEVOTB;9.0;9.25;8.5;8.5;8.75;8.0;8.5;8.75;9.0
TEVOVX;9.5;10.0;8.25;8.75;9.25;7.75;9.5;9.5;9.0
TEVP48;8.25;8.25;8.5;8.25;8.75;8.5;7.75;8.25;8.0
TEVRVQ;8.0;8.5;8.0;8.0;8.0;8.0;8.0;8.0;8.0
TEVRZU;6.5;7.5;6.0;6.5;6.5;6.5;6.0;6.5;6.5
TEVS97;9.857142857142858;9.285714285714286;9.857142857142858;9.857142857142858;9.714285714285714;9.0;9.857142857142858;9.714285714285714;9.857142857142858
TEVSA1;9.4;10.0;8.4;9.2;9.6;7.4;9.6;8.6;9.0
TEVSAQ;7.0;8.5;7.0;7.0;7.0;7.0;7.0;7.0;7.0
TEVSAU;9.0;6.6;8.4;7.6;7.8;7.2;9.0;7.2;7.0
TEVVHL;7.0;8.0;7.0;7.0;7.0;7.0;7.0;5.0;7.0
TEVVHT;9.0;8.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0
TEVVJW;9.0;9.0;10.0;9.0;9.0;9.0;9.0;9.0;9.0
TEVVLM;8.666666666666666;8.666666666666666;8.333333333333334;8.333333333333334;8.833333333333334;8.666666666666666;9.166666666666666;8.5;8.666666666666666
TEVVM1;8.833333333333334;9.333333333333334;8.833333333333334;9.0;9.166666666666666;8.833333333333334;9.166666666666666;8.833333333333334;8.333333333333334
TEVVM3;9.75;9.5;8.25;9.0;9.75;7.75;8.75;9.25;9.5
TEVVM6;9.0;8.666666666666666;8.333333333333334;8.333333333333334;9.0;7.666666666666667;9.0;9.0;8.333333333333334
TEVVM7;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0
TEVVM8;7.833333333333333;8.166666666666666;7.5;7.833333333333333;7.666666666666667;7.666666666666667;7.833333333333333;7.666666666666667;7.666666666666667
TEVVMH;7.666666666666667;6.333333333333333;7.0;7.0;7.333333333333333;7.0;7.666666666666667;7.0;7.0
TEVVN8;7.833333333333333;8.833333333333334;7.5;7.833333333333333;6.833333333333333;6.666666666666667;8.0;7.833333333333333;7.333333333333333
TEVVNK;9.0;9.0;8.75;9.0;8.75;8.75;8.75;9.0;9.0
TEVVNW;8.333333333333334;7.833333333333333;7.666666666666667;7.666666666666667;7.0;7.5;8.333333333333334;8.333333333333334;8.333333333333334
TEVVOE;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0
TEVVOI;9.333333333333334;9.0;9.333333333333334;9.333333333333334;9.666666666666666;9.0;9.333333333333334;9.333333333333334;9.0
TEVVOR;9.25;10.0;9.25;9.25;9.25;9.25;9.25;9.0;9.25
TEVVOV;8.0;8.5;7.25;8.25;8.5;6.5;8.5;8.25;8.0
TEVVOX;9.5;10.0;9.0;10.0;9.5;9.5;9.5;9.5;9.5
TEVVP0;9.666666666666666;9.333333333333334;9.333333333333334;9.666666666666666;9.666666666666666;9.0;9.333333333333334;8.0;8.0
TEVVP7;9.8;9.8;8.6;9.6;9.4;8.2;9.2;9.8;9.8
TEVVPK;7.666666666666667;8.666666666666666;7.666666666666667;8.0;7.666666666666667;7.0;7.666666666666667;7.666666666666667;7.666666666666667
TEVVPM;9.2;8.8;8.4;9.0;9.4;7.6;9.0;8.8;9.4
TEVVPZ;9.0;8.5;8.0;9.0;8.0;7.5;9.0;8.5;8.5
TEVVQ4;8.666666666666666;9.333333333333334;8.666666666666666;8.666666666666666;8.666666666666666;8.666666666666666;8.666666666666666;8.666666666666666;8.666666666666666
TEVVQ5;3.6666666666666665;4.666666666666667;4.666666666666667;4.666666666666667;4.666666666666667;2.6666666666666665;6.0;5.666666666666667;3.6666666666666665
TEVVQ8;10.0;10.0;10.0;10.0;10.0;9.0;9.0;10.0;10.0
TEVVT0;9.0;9.0;9.0;9.0;9.0;8.75;9.0;8.75;8.75
TEVVTC;3.5;6.0;3.5;3.5;7.5;2.5;3.5;3.5;3.5
TEVVV0;8.0;8.0;10.0;10.0;7.0;7.0;8.0;8.0;10.0
TEVVV4;6.75;5.0;6.25;6.25;6.0;7.5;4.0;6.5;5.75
TEVVV9;8.5;8.5;7.5;8.0;7.5;8.5;8.0;7.5;8.0
TEVVVO;10.0;9.8;9.8;10.0;8.6;5.8;9.6;9.8;9.4
TEVYDI;9.0;9.0;8.0;9.0;10.0;9.0;9.0;9.0;9.0
TEVYXQ;10.0;10.0;9.0;10.0;10.0;8.0;10.0;10.0;9.0
TEVZID;8.5;8.5;8.0;8.5;8.5;7.5;8.5;8.5;8.0
TEW751;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TEWA34;6.5;6.5;6.0;7.0;7.0;5.0;6.5;5.5;8.0
TEWAA8;6.833333333333333;6.0;7.166666666666667;7.5;6.166666666666667;4.666666666666667;4.666666666666667;7.0;7.333333333333333
TEWBIY;9.0;8.333333333333334;8.666666666666666;8.666666666666666;8.833333333333334;7.666666666666667;8.666666666666666;8.666666666666666;8.666666666666666
TEWBJ0;8.0;8.0;8.0;7.666666666666667;8.666666666666666;7.666666666666667;8.0;6.666666666666667;8.0
TEWBJ1;9.0;8.75;8.0;9.0;9.25;6.5;9.25;9.0;8.0
